match_id,bowler,runs_conceded,legal_balls,wickets_taken,dot_balls,overs_bowled,economy_rate,dot_ball_pct
336020,GD McGrath,43,24,2,9,4.0,10.75,37.5
336020,MF Maharoof,39,24,2,6,4.0,9.75,25.0
336020,Mohammad Asif,51,24,0,3,4.0,12.75,12.5
336020,PM Sarvesh Kumar,24,18,0,5,3.0,8.0,27.78
336020,PP Ojha,21,12,2,3,2.0,10.5,25.0
336020,R Bhatia,32,24,0,10,4.0,8.0,41.67
336020,RP Singh,51,24,1,6,4.0,12.75,25.0
336020,SB Styris,33,24,0,5,4.0,8.25,20.83
336020,Shahid Afridi,18,6,0,0,1.0,18.0,0.0
336020,Y Venugopal Rao,23,12,0,1,2.0,11.5,8.33
336021,A Nehra,18,18,0,11,3.0,6.0,61.11
336021,AB Agarkar,5,6,0,3,1.0,5.0,50.0
336021,DJ Bravo,14,18,2,12,3.0,4.67,66.67
336021,DJ Thornely,7,18,2,12,3.0,2.33,66.67
336021,I Sharma,34,15,1,7,2.5,13.6,46.67
336021,RR Raje,16,14,2,7,2.33,6.87,50.0
336021,SM Pollock,12,24,4,17,4.0,3.0,70.83
336021,Shoaib Akhtar,29,12,1,4,2.0,14.5,33.33
336022,A Mishra,21,12,1,2,2.0,10.5,16.67
336022,GD McGrath,18,12,1,4,2.0,9.0,33.33
336022,IK Pathan,13,12,0,8,2.0,6.5,66.67
336022,JR Hopes,3,6,2,3,1.0,3.0,50.0
336022,MF Maharoof,12,6,0,0,1.0,12.0,0.0
336022,PJ Sangwan,12,6,1,3,1.0,12.0,50.0
336022,PP Chawla,13,6,0,1,1.0,13.0,16.67
336022,R Bhatia,9,6,0,2,1.0,9.0,33.33
336022,RR Powar,23,12,2,4,2.0,11.5,33.33
336022,S Sreesanth,33,18,0,7,3.0,11.0,38.89
336022,V Sehwag,22,6,0,0,1.0,22.0,0.0
336022,VRV Singh,33,12,0,1,2.0,16.5,8.33
336023,A Kumble,34,24,1,8,4.0,8.5,33.33
336023,Abdur Razzak,29,12,0,5,2.0,14.5,41.67
336023,JH Kallis,39,24,0,6,4.0,9.75,25.0
336023,MM Patel,21,24,2,12,4.0,5.25,50.0
336023,P Kumar,31,24,0,10,4.0,7.75,41.67
336023,RA Jadeja,21,12,0,5,2.0,10.5,41.67
336023,SK Trivedi,23,12,1,3,2.0,11.5,25.0
336023,SK Warne,23,24,3,9,4.0,5.75,37.5
336023,SR Watson,6,12,0,7,2.0,3.0,58.33
336023,Sohail Tanvir,10,24,3,18,4.0,2.5,75.0
336023,V Kohli,17,12,0,1,2.0,8.5,8.33
336023,YK Pathan,28,12,0,5,2.0,14.0,41.67
336023,Z Khan,47,24,0,4,4.0,11.75,16.67
336024,A Nehra,31,24,0,9,4.0,7.75,37.5
336024,AM Nayar,19,18,1,8,3.0,6.33,44.44
336024,CRD Fernando,39,24,3,8,4.0,9.75,33.33
336024,DJ Bravo,24,24,3,12,4.0,6.0,50.0
336024,DJ Thornely,8,6,0,1,1.0,8.0,16.67
336024,DNT Zoysa,37,18,0,4,3.0,12.33,22.22
336024,DP Vijaykumar,26,12,0,4,2.0,13.0,33.33
336024,PP Ojha,26,24,0,8,4.0,6.5,33.33
336024,RP Singh,35,24,3,12,4.0,8.75,50.0
336024,RR Raje,19,12,0,4,2.0,9.5,33.33
336024,ST Jayasuriya,13,12,0,5,2.0,6.5,41.67
336024,Shahid Afridi,29,24,2,9,4.0,7.25,37.5
336024,Y Venugopal Rao,25,18,2,6,3.0,8.33,33.33
336025,AB Agarkar,15,12,0,4,2.0,7.5,33.33
336025,AB Dinda,10,12,0,5,2.0,5.0,41.67
336025,I Sharma,16,12,0,5,2.0,8.0,41.67
336025,JA Morkel,26,24,0,9,4.0,6.5,37.5
336025,L Balaji,37,24,1,3,4.0,9.25,12.5
336025,M Muralitharan,44,24,0,6,4.0,11.0,25.0
336025,M Ntini,24,24,4,14,4.0,6.0,58.33
336025,MS Gony,18,24,0,13,4.0,4.5,54.17
336025,Shoaib Akhtar,14,12,0,7,2.0,7.0,58.33
336026,A Kumble,18,24,2,12,4.0,4.5,50.0
336026,B Akhil,22,20,1,6,3.33,6.61,30.0
336026,DW Steyn,31,24,1,10,4.0,7.75,41.67
336026,GD McGrath,15,24,2,16,4.0,3.75,66.67
336026,JH Kallis,16,12,0,3,2.0,8.0,25.0
336026,MF Maharoof,13,24,4,11,4.0,3.25,45.83
336026,P Kumar,34,12,1,1,2.0,17.0,8.33
336026,PJ Sangwan,51,18,0,5,3.0,17.0,27.78
336026,R Bhatia,47,24,0,6,4.0,11.75,25.0
336026,TM Dilshan,3,6,1,3,1.0,3.0,50.0
336026,VY Mahesh,25,24,0,12,4.0,6.25,50.0
336026,Z Khan,37,18,0,5,3.0,12.33,27.78
336027,AB Agarkar,32,18,0,6,3.0,10.67,33.33
336027,AB Dinda,32,24,0,9,4.0,8.0,37.5
336027,I Sharma,23,18,1,6,3.0,7.67,33.33
336027,LR Shukla,8,6,0,1,1.0,8.0,16.67
336027,MM Patel,22,24,2,14,4.0,5.5,58.33
336027,SC Ganguly,24,12,1,5,2.0,12.0,41.67
336027,SK Trivedi,26,18,1,7,3.0,8.67,38.89
336027,SK Warne,22,18,0,8,3.0,7.33,44.44
336027,SR Watson,36,24,1,7,4.0,9.0,29.17
336027,Sohail Tanvir,27,24,3,12,4.0,6.75,50.0
336027,Umar Gul,31,21,2,11,3.5,8.86,52.38
336027,YK Pathan,14,12,1,3,2.0,7.0,25.0
336028,A Nehra,34,18,0,8,3.0,11.33,44.44
336028,CRD Fernando,36,24,1,9,4.0,9.0,37.5
336028,DR Smith,19,12,0,4,2.0,9.5,33.33
336028,IK Pathan,40,24,1,8,4.0,10.0,33.33
336028,JR Hopes,14,12,0,4,2.0,7.0,33.33
336028,PP Chawla,27,24,2,11,4.0,6.75,45.83
336028,S Sreesanth,36,24,2,11,4.0,9.0,45.83
336028,SD Chitnis,41,24,2,6,4.0,10.25,25.0
336028,SM Pollock,14,18,1,10,3.0,4.67,55.56
336028,VRV Singh,57,24,3,4,4.0,14.25,16.67
336028,VS Yeligati,45,24,0,5,4.0,11.25,20.83
336028,Yuvraj Singh,14,12,2,3,2.0,7.0,25.0
336029,A Kumble,15,24,3,13,4.0,3.75,54.17
336029,B Akhil,4,6,0,2,1.0,4.0,33.33
336029,DW Steyn,28,24,3,18,4.0,7.0,75.0
336029,JA Morkel,32,24,4,8,4.0,8.0,33.33
336029,JH Kallis,15,24,0,13,4.0,3.75,54.17
336029,L Balaji,35,24,1,7,4.0,8.75,29.17
336029,M Muralitharan,19,24,1,11,4.0,4.75,45.83
336029,M Ntini,27,24,0,12,4.0,6.75,50.0
336029,MS Gony,13,24,2,13,4.0,3.25,54.17
336029,P Kumar,27,24,1,15,4.0,6.75,62.5
336029,R Vinay Kumar,23,18,1,6,3.0,7.67,33.33
336031,DP Vijaykumar,24,12,0,5,2.0,12.0,41.67
336031,Gagandeep Singh,34,18,1,5,3.0,11.33,27.78
336031,PP Chawla,32,24,0,12,4.0,8.0,50.0
336031,PP Ojha,30,24,2,8,4.0,7.5,33.33
336031,RG Sharma,26,24,1,6,4.0,6.5,25.0
336031,RP Singh,38,21,0,3,3.5,10.86,14.29
336031,RR Powar,20,24,1,12,4.0,5.0,50.0
336031,S Sreesanth,30,24,1,10,4.0,7.5,41.67
336031,SB Styris,37,24,1,6,4.0,9.25,25.0
336031,VRV Singh,41,24,1,5,4.0,10.25,20.83
336031,Y Venugopal Rao,23,12,0,4,2.0,11.5,33.33
336031,Yuvraj Singh,18,6,0,0,1.0,18.0,0.0
336032,A Mishra,23,24,1,8,4.0,5.75,33.33
336032,A Nehra,30,23,1,8,3.83,7.83,34.78
336032,A Nel,31,18,1,7,3.0,10.33,38.89
336032,B Geeves,50,24,1,7,4.0,12.5,29.17
336032,DR Smith,22,18,2,7,3.0,7.33,38.89
336032,DS Kulkarni,26,18,0,6,3.0,8.67,33.33
336032,GD McGrath,40,24,0,8,4.0,10.0,33.33
336032,MF Maharoof,27,24,1,11,4.0,6.75,45.83
336032,SM Pollock,35,18,1,7,3.0,11.67,38.89
336032,ST Jayasuriya,35,24,0,4,4.0,8.75,16.67
336032,VY Mahesh,36,24,5,11,4.0,9.0,45.83
336033,D Salunkhe,15,6,0,0,1.0,15.0,0.0
336033,JA Morkel,35,24,2,6,4.0,8.75,25.0
336033,L Balaji,45,18,0,2,3.0,15.0,11.11
336033,M Muralitharan,32,24,0,7,4.0,8.0,29.17
336033,M Ntini,47,24,1,8,4.0,11.75,33.33
336033,MM Patel,55,24,1,3,4.0,13.75,12.5
336033,MS Gony,32,18,0,5,3.0,10.67,27.78
336033,Pankaj Singh,30,24,0,9,4.0,7.5,37.5
336033,SK Raina,20,12,2,2,2.0,10.0,16.67
336033,SK Warne,36,24,2,7,4.0,9.0,29.17
336033,Sohail Tanvir,33,24,3,11,4.0,8.25,45.83
336033,YK Pathan,32,18,1,5,3.0,10.67,27.78
336034,A Kumble,47,24,0,2,4.0,11.75,8.33
336034,DP Vijaykumar,19,18,0,8,3.0,6.33,44.44
336034,DW Steyn,21,24,0,13,4.0,5.25,54.17
336034,JH Kallis,36,24,1,5,4.0,9.0,20.83
336034,P Kumar,24,24,3,11,4.0,6.0,45.83
336034,PP Ojha,29,24,2,4,4.0,7.25,16.67
336034,RP Singh,41,24,3,8,4.0,10.25,33.33
336034,SB Bangar,14,6,0,0,1.0,14.0,0.0
336034,SB Styris,29,24,2,8,4.0,7.25,33.33
336034,Shahid Afridi,24,24,1,6,4.0,6.0,25.0
336034,Z Khan,25,24,2,9,4.0,6.25,37.5
336035,AB Dinda,18,12,1,4,2.0,9.0,33.33
336035,BAW Mendis,24,24,1,9,4.0,6.0,37.5
336035,DJ Hussey,36,24,0,7,4.0,9.0,29.17
336035,I Sharma,49,24,0,8,4.0,12.25,33.33
336035,IK Pathan,36,22,0,10,3.67,9.81,45.45
336035,JR Hopes,23,12,1,4,2.0,11.5,33.33
336035,LR Shukla,23,12,0,1,2.0,11.5,8.33
336035,PP Chawla,37,24,2,8,4.0,9.25,33.33
336035,RR Powar,14,12,0,7,2.0,7.0,58.33
336035,S Sreesanth,37,24,2,10,4.0,9.25,41.67
336035,Umar Gul,24,24,4,13,4.0,6.0,54.17
336035,VRV Singh,28,24,2,11,4.0,7.0,45.83
336036,A Nehra,22,18,1,9,3.0,7.33,50.0
336036,AM Nayar,4,6,0,2,1.0,4.0,33.33
336036,CRD Fernando,29,24,2,9,4.0,7.25,37.5
336036,DR Smith,16,12,0,3,2.0,8.0,25.0
336036,Pankaj Singh,25,12,0,2,2.0,12.5,16.67
336036,RR Raje,41,24,2,5,4.0,10.25,20.83
336036,SK Trivedi,34,24,2,5,4.0,8.5,20.83
336036,SK Warne,31,24,1,7,4.0,7.75,29.17
336036,SM Pollock,26,24,0,9,4.0,6.5,37.5
336036,SR Watson,30,18,0,9,3.0,10.0,50.0
336036,ST Jayasuriya,8,12,0,5,2.0,4.0,41.67
336036,Sohail Tanvir,15,24,4,14,4.0,3.75,58.33
336036,YK Pathan,10,18,0,9,3.0,3.33,50.0
336037,DP Vijaykumar,32,20,1,7,3.33,9.61,35.0
336037,JA Morkel,41,24,3,4,4.0,10.25,16.67
336037,L Balaji,35,24,2,7,4.0,8.75,29.17
336037,M Muralitharan,23,24,1,8,4.0,5.75,33.33
336037,M Ntini,25,24,1,12,4.0,6.25,50.0
336037,MS Gony,23,24,1,12,4.0,5.75,50.0
336037,PM Sarvesh Kumar,18,12,1,6,2.0,9.0,50.0
336037,PP Ojha,29,24,1,8,4.0,7.25,33.33
336037,RP Singh,32,24,0,12,4.0,8.0,50.0
336037,SB Styris,16,18,0,6,3.0,5.33,33.33
336037,Shahid Afridi,21,18,0,7,3.0,7.0,38.89
336038,A Mishra,38,24,2,8,4.0,9.5,33.33
336038,GD McGrath,38,24,0,12,4.0,9.5,50.0
336038,MF Maharoof,34,24,3,9,4.0,8.5,37.5
336038,MM Patel,17,24,3,16,4.0,4.25,66.67
336038,Mohammad Asif,32,24,2,9,4.0,8.0,37.5
336038,RA Jadeja,0,1,1,1,0.17,0.0,100.0
336038,SK Trivedi,22,18,1,8,3.0,7.33,44.44
336038,SK Warne,21,24,2,11,4.0,5.25,45.83
336038,SR Watson,10,18,3,12,3.0,3.33,66.67
336038,Sohail Tanvir,17,12,0,1,2.0,8.5,8.33
336038,VY Mahesh,50,24,2,8,4.0,12.5,33.33
336039,IK Pathan,24,24,1,13,4.0,6.0,54.17
336039,JA Morkel,27,24,2,12,4.0,6.75,50.0
336039,JR Hopes,20,12,0,3,2.0,10.0,25.0
336039,L Balaji,29,24,0,8,4.0,7.25,33.33
336039,M Muralitharan,19,24,1,12,4.0,4.75,50.0
336039,M Ntini,23,24,2,14,4.0,5.75,58.33
336039,MS Gony,14,24,3,16,4.0,3.5,66.67
336039,PP Chawla,23,17,0,6,2.83,8.13,35.29
336039,RR Powar,28,18,0,6,3.0,9.33,33.33
336039,S Sreesanth,7,6,0,3,1.0,7.0,50.0
336039,VRV Singh,14,12,0,6,2.0,7.0,50.0
336040,JA Morkel,27,24,4,9,4.0,6.75,37.5
336040,L Balaji,42,24,0,7,4.0,10.5,29.17
336040,M Muralitharan,39,24,2,8,4.0,9.75,33.33
336040,M Ntini,26,24,0,11,4.0,6.5,45.83
336040,MM Patel,14,12,0,3,2.0,7.0,25.0
336040,MS Gony,30,24,1,8,4.0,7.5,33.33
336040,SK Trivedi,21,12,0,2,2.0,10.5,16.67
336040,SK Warne,35,24,0,7,4.0,8.75,29.17
336040,SR Watson,31,24,1,9,4.0,7.75,37.5
336040,Sohail Tanvir,40,24,1,6,4.0,10.0,25.0
336040,YK Pathan,22,24,3,10,4.0,5.5,41.67
392181,A Flintoff,45,24,1,5,4.0,11.25,20.83
392181,DJ Bravo,27,24,1,13,4.0,6.75,54.17
392181,Harbhajan Singh,16,18,1,7,3.0,5.33,38.89
392181,JDP Oram,30,24,2,9,4.0,7.5,37.5
392181,Joginder Sharma,25,24,1,6,4.0,6.25,25.0
392181,MS Gony,32,24,2,7,4.0,8.0,29.17
392181,RR Raje,15,6,0,0,1.0,15.0,0.0
392181,SL Malinga,20,24,3,13,4.0,5.0,54.17
392181,ST Jayasuriya,34,24,2,6,4.0,8.5,25.0
392181,T Thushara,33,24,1,8,4.0,8.25,33.33
392181,Z Khan,34,24,0,7,4.0,8.5,29.17
392182,A Kumble,6,19,5,13,3.17,1.89,68.42
392182,AD Mascarenhas,20,24,3,15,4.0,5.0,62.5
392182,DW Steyn,6,12,0,9,2.0,3.0,75.0
392182,JD Ryder,14,24,3,14,4.0,3.5,58.33
392182,Kamran Khan,22,18,0,4,3.0,7.33,22.22
392182,MM Patel,25,18,2,8,3.0,8.33,44.44
392182,P Kumar,7,18,2,15,3.0,2.33,83.33
392182,R Vinay Kumar,25,18,0,8,3.0,8.33,44.44
392182,SK Warne,19,24,2,14,4.0,4.75,58.33
392182,T Henderson,30,24,1,9,4.0,7.5,37.5
392182,YK Pathan,17,12,0,5,2.0,8.5,41.67
392183,AM Salvi,17,12,1,4,2.0,8.5,33.33
392183,DL Vettori,15,18,5,11,3.0,5.0,61.11
392183,DP Nannes,26,18,0,7,3.0,8.67,38.89
392183,IK Pathan,9,6,0,4,1.0,9.0,66.67
392183,PJ Sangwan,21,12,0,3,2.0,10.5,25.0
392183,PP Chawla,12,5,0,0,0.83,14.46,0.0
392183,VRV Singh,5,6,0,2,1.0,5.0,33.33
392183,VS Malik,13,6,0,1,1.0,13.0,16.67
392183,VY Mahesh,25,12,1,3,2.0,12.5,25.0
392183,YA Abdulla,19,6,0,2,1.0,19.0,33.33
392184,AB Agarkar,17,6,0,1,1.0,17.0,16.67
392184,AB Dinda,24,18,2,9,3.0,8.0,50.0
392184,CH Gayle,14,6,0,2,1.0,14.0,33.33
392184,FH Edwards,9,24,0,17,4.0,2.25,70.83
392184,Harmeet Singh,24,24,1,10,4.0,6.0,41.67
392184,I Sharma,13,18,0,13,3.0,4.33,72.22
392184,M Kartik,24,24,0,10,4.0,6.0,41.67
392184,MC Henriques,4,1,0,0,0.17,23.53,0.0
392184,PP Ojha,14,24,2,13,4.0,3.5,54.17
392184,RP Singh,22,22,5,14,3.67,5.99,63.64
392184,SB Styris,32,24,2,12,4.0,8.0,50.0
392184,SC Ganguly,8,6,0,1,1.0,8.0,16.67
392185,A Flintoff,11,18,1,10,3.0,3.67,55.56
392185,A Kumble,26,24,0,7,4.0,6.5,29.17
392185,DW Steyn,35,24,1,9,4.0,8.75,37.5
392185,JA Morkel,12,12,1,7,2.0,6.0,58.33
392185,JH Kallis,32,12,0,0,2.0,16.0,0.0
392185,Joginder Sharma,10,6,1,2,1.0,10.0,33.33
392185,KP Pietersen,14,18,2,7,3.0,4.67,38.89
392185,L Balaji,18,14,2,6,2.33,7.73,42.86
392185,LRPL Taylor,13,6,0,0,1.0,13.0,0.0
392185,M Muralitharan,11,24,4,16,4.0,2.75,66.67
392185,MS Gony,25,18,1,7,3.0,8.33,38.89
392185,P Kumar,38,24,2,7,4.0,9.5,29.17
392185,R Vinay Kumar,12,6,0,1,1.0,12.0,16.67
392185,V Kohli,9,6,0,3,1.0,9.0,50.0
392186,AB Dinda,35,24,1,9,4.0,8.75,37.5
392186,CH Gayle,14,6,0,0,1.0,14.0,0.0
392186,I Sharma,24,24,1,13,4.0,6.0,54.17
392186,IK Pathan,27,18,0,9,3.0,9.0,50.0
392186,LR Shukla,22,12,1,4,2.0,11.0,33.33
392186,M Kartik,7,6,0,2,1.0,7.0,33.33
392186,MC Henriques,32,24,1,9,4.0,8.0,37.5
392186,PP Chawla,8,12,0,6,2.0,4.0,50.0
392186,RS Bopara,1,2,0,1,0.33,3.03,50.0
392186,SC Ganguly,24,24,2,9,4.0,6.0,37.5
392186,VS Malik,23,12,1,5,2.0,11.5,41.67
392186,YA Abdulla,20,12,0,5,2.0,10.0,41.67
392188,A Kumble,39,24,0,6,4.0,9.75,25.0
392188,DW Steyn,21,18,2,9,3.0,7.0,50.0
392188,FH Edwards,39,24,1,10,4.0,9.75,41.67
392188,Harmeet Singh,44,24,1,7,4.0,11.0,29.17
392188,JD Ryder,29,18,1,8,3.0,9.67,44.44
392188,JH Kallis,21,12,0,2,2.0,10.5,16.67
392188,KP Pietersen,33,24,2,6,4.0,8.25,25.0
392188,P Kumar,41,24,1,8,4.0,10.25,33.33
392188,PP Ojha,28,24,1,9,4.0,7.0,37.5
392188,RP Singh,17,24,2,13,4.0,4.25,54.17
392188,SB Styris,32,24,3,9,4.0,8.0,37.5
392189,A Flintoff,50,24,0,5,4.0,12.5,20.83
392189,A Nehra,37,24,1,5,4.0,9.25,20.83
392189,AM Salvi,41,18,0,1,3.0,13.67,5.56
392189,DL Vettori,31,24,3,8,4.0,7.75,33.33
392189,DP Nannes,32,24,2,9,4.0,8.0,37.5
392189,JA Morkel,41,24,1,7,4.0,10.25,29.17
392189,Joginder Sharma,8,6,0,1,1.0,8.0,16.67
392189,L Balaji,19,24,3,12,4.0,4.75,50.0
392189,M Muralitharan,26,18,0,3,3.0,8.67,16.67
392189,MK Tiwary,11,6,0,0,1.0,11.0,0.0
392189,MS Gony,45,24,1,7,4.0,11.25,29.17
392189,PJ Sangwan,28,24,3,8,4.0,7.0,33.33
392190,AB Agarkar,14,6,0,2,1.0,14.0,33.33
392190,AD Mascarenhas,30,24,1,14,4.0,7.5,58.33
392190,Anureet Singh,35,24,2,14,4.0,8.75,58.33
392190,BAW Mendis,38,28,2,9,4.67,8.14,32.14
392190,CH Gayle,20,24,0,7,4.0,5.0,29.17
392190,I Sharma,37,24,2,11,4.0,9.25,45.83
392190,Kamran Khan,36,30,5,11,5.0,7.2,36.67
392190,MM Patel,38,18,1,4,3.0,12.67,22.22
392190,RA Jadeja,7,6,0,2,1.0,7.0,33.33
392190,SC Ganguly,24,18,0,2,3.0,8.0,11.11
392190,SK Warne,25,24,2,9,4.0,6.25,37.5
392190,YK Pathan,29,24,0,12,4.0,7.25,50.0
392191,A Kumble,19,24,1,7,4.0,4.75,29.17
392191,IK Pathan,35,24,3,10,4.0,8.75,41.67
392191,JD Ryder,24,12,0,2,2.0,12.0,16.67
392191,JH Kallis,51,24,2,3,4.0,12.75,12.5
392191,KP Pietersen,17,12,0,3,2.0,8.5,25.0
392191,P Kumar,37,24,0,5,4.0,9.25,20.83
392191,PP Chawla,23,24,1,11,4.0,5.75,45.83
392191,Pankaj Singh,20,12,0,2,2.0,10.0,16.67
392191,R Vinay Kumar,5,6,0,1,1.0,5.0,16.67
392191,RR Bose,24,12,0,5,2.0,12.0,41.67
392191,RS Bopara,4,6,0,2,1.0,4.0,33.33
392191,VRV Singh,23,12,1,2,2.0,11.5,16.67
392191,YA Abdulla,31,24,4,11,4.0,7.75,45.83
392191,Yuvraj Singh,28,18,0,5,3.0,9.33,27.78
392192,DJ Bravo,35,24,3,8,4.0,8.75,33.33
392192,DR Smith,16,12,0,3,2.0,8.0,25.0
392192,DS Kulkarni,18,6,0,1,1.0,18.0,16.67
392192,FH Edwards,27,24,2,10,4.0,6.75,41.67
392192,Harbhajan Singh,28,24,1,6,4.0,7.0,25.0
392192,Harmeet Singh,19,6,0,1,1.0,19.0,16.67
392192,PP Ojha,23,24,3,8,4.0,5.75,33.33
392192,RG Sharma,8,6,0,3,1.0,8.0,50.0
392192,RP Singh,29,24,2,12,4.0,7.25,50.0
392192,SL Malinga,24,24,3,14,4.0,6.0,58.33
392192,ST Jayasuriya,29,18,1,5,3.0,9.67,27.78
392192,Y Venugopal Rao,34,24,0,5,4.0,8.5,20.83
392192,Z Khan,34,24,1,5,4.0,8.5,20.83
392194,A Kumble,22,24,0,7,4.0,5.5,29.17
392194,A Mishra,19,24,1,9,4.0,4.75,37.5
392194,A Nehra,34,24,3,10,4.0,8.5,41.67
392194,B Akhil,8,6,1,2,1.0,8.0,33.33
392194,DL Vettori,35,24,1,7,4.0,8.75,29.17
392194,DP Nannes,28,24,1,10,4.0,7.0,41.67
392194,JH Kallis,37,18,0,6,3.0,12.33,33.33
392194,KP Appanna,24,24,1,8,4.0,6.0,33.33
392194,PJ Sangwan,33,24,1,9,4.0,8.25,37.5
392194,Pankaj Singh,31,24,2,7,4.0,7.75,29.17
392194,R Vinay Kumar,28,20,0,5,3.33,8.41,25.0
392195,AD Mascarenhas,29,24,0,8,4.0,7.25,33.33
392195,IK Pathan,27,24,2,11,4.0,6.75,45.83
392195,Kamran Khan,19,24,4,14,4.0,4.75,58.33
392195,MM Patel,24,24,2,13,4.0,6.0,54.17
392195,PP Chawla,22,24,2,10,4.0,5.5,41.67
392195,RR Powar,14,12,0,2,2.0,7.0,16.67
392195,SK Warne,37,24,0,7,4.0,9.25,29.17
392195,VRV Singh,19,24,0,9,4.0,4.75,37.5
392195,YA Abdulla,21,24,3,14,4.0,5.25,58.33
392195,YK Pathan,30,24,0,8,4.0,7.5,33.33
392195,Yuvraj Singh,9,12,0,6,2.0,4.5,50.0
392196,DR Smith,17,6,0,0,1.0,17.0,0.0
392196,FH Edwards,21,24,1,15,4.0,5.25,62.5
392196,JA Morkel,30,18,0,3,3.0,10.0,16.67
392196,JDP Oram,29,18,0,3,3.0,9.67,16.67
392196,Joginder Sharma,14,6,0,0,1.0,14.0,0.0
392196,L Balaji,41,21,1,9,3.5,11.71,42.86
392196,M Muralitharan,17,24,1,11,4.0,4.25,45.83
392196,MS Gony,20,6,0,1,1.0,20.0,16.67
392196,PP Ojha,11,12,2,4,2.0,5.5,33.33
392196,RG Sharma,18,18,1,6,3.0,6.0,33.33
392196,RP Singh,32,18,1,9,3.0,10.67,50.0
392196,SK Raina,18,24,2,10,4.0,4.5,41.67
392196,Shoaib Ahmed,31,18,0,5,3.0,10.33,27.78
392196,Y Venugopal Rao,35,24,1,6,4.0,8.75,25.0
392197,AB Dinda,24,12,0,5,2.0,12.0,41.67
392197,AM Nayar,13,18,3,8,3.0,4.33,44.44
392197,BAW Mendis,39,24,1,4,4.0,9.75,16.67
392197,BJ Hodge,29,18,1,4,3.0,9.67,22.22
392197,CH Gayle,24,12,0,0,2.0,12.0,0.0
392197,DJ Bravo,31,18,2,8,3.0,10.33,44.44
392197,Harbhajan Singh,15,12,0,4,2.0,7.5,33.33
392197,I Sharma,29,24,1,16,4.0,7.25,66.67
392197,LR Shukla,26,24,3,11,4.0,6.5,45.83
392197,SC Ganguly,16,6,0,2,1.0,16.0,33.33
392197,SL Malinga,11,14,3,9,2.33,4.72,64.29
392197,SR Tendulkar,11,12,0,1,2.0,5.5,8.33
392197,Z Khan,14,18,1,10,3.0,4.67,55.56
392198,A Mishra,34,25,3,9,4.17,8.15,36.0
392198,A Nehra,23,24,1,15,4.0,5.75,62.5
392198,AD Mascarenhas,28,24,2,11,4.0,7.0,45.83
392198,DL Vettori,32,12,0,1,2.0,16.0,8.33
392198,DP Nannes,24,21,0,12,3.5,6.86,57.14
392198,Kamran Khan,35,24,1,8,4.0,8.75,33.33
392198,MM Patel,16,24,2,12,4.0,4.0,50.0
392198,PJ Sangwan,30,24,1,8,4.0,7.5,33.33
392198,RA Jadeja,17,12,0,2,2.0,8.5,16.67
392198,SK Warne,32,24,2,8,4.0,8.0,33.33
392198,TM Dilshan,4,6,0,2,1.0,4.0,33.33
392198,YK Pathan,15,12,0,3,2.0,7.5,25.0
392199,A Kumble,17,24,2,12,4.0,4.25,50.0
392199,AB Agarkar,23,12,0,3,2.0,11.5,25.0
392199,BJ Hodge,30,24,3,6,4.0,7.5,25.0
392199,CH Gayle,31,23,0,8,3.83,8.09,34.78
392199,I Sharma,16,24,2,14,4.0,4.0,58.33
392199,KP Appanna,30,18,1,3,3.0,10.0,16.67
392199,KP Pietersen,24,24,1,10,4.0,6.0,41.67
392199,M Kartik,26,24,0,10,4.0,6.5,41.67
392199,P Kumar,25,24,1,10,4.0,6.25,41.67
392199,Pankaj Singh,14,6,0,3,1.0,14.0,50.0
392199,RE van der Merwe,29,24,1,5,4.0,7.25,20.83
392199,SC Ganguly,17,12,0,2,2.0,8.5,16.67
392200,DJ Bravo,24,18,2,7,3.0,8.0,38.89
392200,Harbhajan Singh,24,24,1,8,4.0,6.0,33.33
392200,IK Pathan,20,24,2,10,4.0,5.0,41.67
392200,JP Duminy,23,18,1,6,3.0,7.67,33.33
392200,K Goel,12,12,0,4,2.0,6.0,33.33
392200,PP Chawla,26,18,1,3,3.0,8.67,16.67
392200,RR Powar,23,24,1,11,4.0,5.75,45.83
392200,SL Malinga,16,24,2,12,4.0,4.0,50.0
392200,SR Tendulkar,8,6,0,0,1.0,8.0,0.0
392200,ST Jayasuriya,5,6,1,1,1.0,5.0,16.67
392200,VS Malik,12,12,1,7,2.0,6.0,58.33
392200,WA Mota,3,6,0,4,1.0,3.0,66.67
392200,YA Abdulla,20,24,2,15,4.0,5.0,62.5
392200,Z Khan,19,24,1,8,4.0,4.75,33.33
392201,A Mishra,34,24,1,5,4.0,8.5,20.83
392201,A Nehra,33,24,3,5,4.0,8.25,20.83
392201,DL Vettori,26,18,1,6,3.0,8.67,33.33
392201,DP Nannes,16,24,3,18,4.0,4.0,75.0
392201,DR Smith,8,6,0,4,1.0,8.0,66.67
392201,FH Edwards,45,22,0,6,3.67,12.26,27.27
392201,PJ Sangwan,24,24,1,10,4.0,6.0,41.67
392201,PP Ojha,25,24,1,6,4.0,6.25,25.0
392201,RG Sharma,10,6,0,1,1.0,10.0,16.67
392201,RP Singh,20,18,1,11,3.0,6.67,61.11
392201,Shoaib Ahmed,22,24,2,12,4.0,5.5,50.0
392201,TM Dilshan,15,6,0,1,1.0,15.0,16.67
392201,Y Venugopal Rao,20,12,0,5,2.0,10.0,41.67
